Unique Key,Created Date,Closed Date,Descriptor,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Address Type,City,Status,Resolution Action Updated Date,Community Board,Borough,Latitude,Longitude
27689731,03/21/2014 10:34:00 AM,03/26/2014 12:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",10308.0,327 GREAT KILLS ROAD,GREAT KILLS ROAD,HYLAN BLVD,CORAL COURT,ADDRESS,STATEN ISLAND,Closed,03/26/2014 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.54615761591532,-74.1410151182544
27691757,03/21/2014 06:38:00 PM,03/27/2014 12:00:00 AM,Cloudy Or Milky Water (QB1),10012.0,160 BLEEKER STREET,BLEEKER STREET,THOMPSON ST,SULLIVAN ST,ADDRESS,NEW YORK,Closed,03/27/2014 12:00:00 AM,02 MANHATTAN,MANHATTAN,40.72855834935655,-73.99997474401702
27693217,03/22/2014 08:23:00 AM,03/24/2014 10:15:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10019.0,540 WEST   55 STREET,WEST   55 STREET,10 AVE,11 AVE,ADDRESS,NEW YORK,Closed,03/24/2014 10:15:00 AM,04 MANHATTAN,MANHATTAN,40.768480369746435,-73.9911190055316
27693283,03/22/2014 10:18:00 AM,05/27/2014 12:00:00 AM,Cloudy Or Milky Water (QB1),10305.0,16 SCARBORO AVENUE,SCARBORO AVENUE,BAY STREET,KEELEY STREET,ADDRESS,STATEN ISLAND,Closed,05/27/2014 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.612749163684896,-74.06445671425845
27699647,03/23/2014 04:09:00 PM,03/25/2014 09:12:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10128.0,306 EAST   96 STREET,EAST   96 STREET,2 AVE,1 AVE,ADDRESS,NEW YORK,Closed,03/25/2014 09:12:00 AM,08 MANHATTAN,MANHATTAN,40.7840392436602,-73.94662213621308
27700295,03/23/2014 06:04:00 PM,03/25/2014 12:00:00 AM,unknown odor/taste in drinking water (QA6),11365.0,165-20 JEWEL AVENUE,JEWEL AVENUE,165 ST,166 ST,ADDRESS,Fresh Meadows,Closed,03/25/2014 12:00:00 AM,08 QUEENS,QUEENS,40.73162178482161,-73.80380234093613
27704610,03/24/2014 01:36:00 PM,03/25/2014 08:27:00 AM,"No Sampling Required, Requested Information (QG2)",10312.0,19 NOEL STREET,NOEL STREET,WOODS OF ARDEN RD,ARDEN AVE,ADDRESS,STATEN ISLAND,Closed,03/25/2014 08:27:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.53286664378821,-74.16223354997541
27714424,03/25/2014 04:35:00 PM,03/26/2014 09:50:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10302.0,69 INNIS STREET,INNIS STREET,TRANTOR PL,JOHN ST,ADDRESS,STATEN ISLAND,Closed,03/26/2014 09:50:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.63384891455853,-74.1429766370822
27715224,03/25/2014 09:21:00 AM,03/26/2014 08:31:00 AM,"Taste/Odor, Chemical (QA2)",10025.0,730 COLUMBUS AVENUE,COLUMBUS AVENUE,W 95 ST,W 96 ST,ADDRESS,NEW YORK,Closed,03/26/2014 08:31:00 AM,07 MANHATTAN,MANHATTAN,40.7926271142759,-73.96770984810344
27721497,03/26/2014 04:21:00 PM,03/27/2014 08:35:00 AM,"No Sampling Required, Requested Information (QG2)",11385.0,2020 LINDEN STREET,LINDEN STREET,FAIRVIEW AVE,GRANDVIEW AVE,ADDRESS,Ridgewood,Closed,03/27/2014 08:35:00 AM,05 QUEENS,QUEENS,40.70714073163765,-73.90563066348359
27724250,03/26/2014 01:02:00 PM,03/27/2014 07:51:00 AM,Cloudy Or Milky Water (QB1),10012.0,160 BLEEKER STREET,BLEEKER STREET,THOMPSON ST,SULLIVAN ST,ADDRESS,NEW YORK,Closed,03/27/2014 07:51:00 AM,02 MANHATTAN,MANHATTAN,40.72855834935655,-73.99997474401702
27725062,03/26/2014 02:16:00 PM,04/11/2014 11:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11358.0,28-41 172 STREET,172 STREET,28 AVE,29 AVE,ADDRESS,Flushing,Closed,04/11/2014 11:00:00 AM,07 QUEENS,QUEENS,40.770713112836816,-73.7931270741796
27726944,03/27/2014 07:29:00 PM,03/28/2014 09:21:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11005.0,269-10 GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,N SHORE TOWER DRWY,N SHORE TOWER DRWY,ADDRESS,Floral Park,Closed,03/28/2014 09:21:00 AM,13 QUEENS,QUEENS,40.75813621255984,-73.71566772267899
27728025,03/27/2014 04:14:00 PM,05/27/2014 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10314.0,95 BROWNING AVENUE,BROWNING AVENUE,DEAD END,BOGERT AVE,ADDRESS,STATEN ISLAND,Closed,05/27/2014 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.59975225660562,-74.11698693000562
27731527,03/27/2014 02:17:00 AM,04/16/2014 07:22:00 AM,"Taste/Odor, Musty/Stale (QA4)",10040.0,82 WADSWORTH TERRACE,WADSWORTH TERRACE,W 190 ST,FAIRVIEW AVE,ADDRESS,NEW YORK,Closed,04/16/2014 07:22:00 AM,12 MANHATTAN,MANHATTAN,40.85700996830241,-73.93049866103756
27734481,03/27/2014 11:11:00 AM,03/28/2014 09:01:00 AM,"Taste/Odor, Sewer (QA5)",11205.0,311 WASHINGTON AVENUE,WASHINGTON AVENUE,DE KALB AVE,LAFAYETTE AVE,ADDRESS,BROOKLYN,Closed,03/28/2014 09:01:00 AM,02 BROOKLYN,BROOKLYN,40.689402045372056,-73.9660650737947
27738743,03/28/2014 06:55:00 AM,04/07/2014 08:01:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11233.0,2008 FULTON STREET,FULTON STREET,HULL ST,SARATOGA AVE,ADDRESS,BROOKLYN,Closed,04/07/2014 08:01:00 AM,03 BROOKLYN,BROOKLYN,40.67864558176983,-73.91773431649209
27741491,03/29/2014 03:56:00 PM,04/03/2014 11:24:00 AM,Cloudy Or Milky Water (QB1),11204.0,1415 WEST    9 STREET,WEST    9 STREET,BAY PKWY,AVENUE O,ADDRESS,BROOKLYN,Closed,04/03/2014 11:24:00 AM,11 BROOKLYN,BROOKLYN,40.61157477683597,-73.98326301650592
27744792,03/29/2014 12:09:00 PM,04/11/2014 11:01:00 AM,"Oil, Grease In Water (QD1)",11427.0,88-38 ASHFORD STREET,ASHFORD STREET,88 AVE,BRADDOCK AVE,ADDRESS,Queens Village,Closed,04/11/2014 11:01:00 AM,13 QUEENS,QUEENS,40.729799730756994,-73.73784122983744
27746846,03/30/2014 04:54:00 PM,06/24/2014 12:00:00 AM,"Taste/Odor, Chemical (QA2)",11434.0,150-19 115 DRIVE,115 DRIVE,SUTPHIN BLVD,155 ST,ADDRESS,Jamaica,Closed,06/24/2014 12:00:00 AM,12 QUEENS,QUEENS,40.68354875464971,-73.79221846170502
27746944,03/30/2014 04:38:00 PM,07/09/2014 01:02:00 PM,unknown odor/taste in drinking water (QA6),10013.0,184 GRAND STREET,GRAND STREET,BAXTER ST,MULBERRY ST,ADDRESS,NEW YORK,Closed,07/09/2014 01:02:00 PM,02 MANHATTAN,MANHATTAN,40.719401810723454,-73.99750000119873
27755409,03/31/2014 05:31:00 PM,04/03/2014 09:01:00 AM,"Taste/Odor, Chlorine (QA1)",11216.0,1075 BERGEN STREET,BERGEN STREET,ROGERS AVE,NOSTRAND AVE,ADDRESS,BROOKLYN,Closed,04/03/2014 09:01:00 AM,08 BROOKLYN,BROOKLYN,40.67614472739317,-73.95070301218385
27755622,03/31/2014 02:53:00 PM,04/07/2014 09:40:00 AM,"No Sampling Required, Requested Information (QG2)",11379.0,71-05 METROPOLITAN AVENUE,METROPOLITAN AVENUE,71 ST,PLEASANTVIEW ST,ADDRESS,Middle Village,Closed,04/07/2014 09:40:00 AM,05 QUEENS,QUEENS,40.71227832414323,-73.88394460487196
27755801,03/31/2014 01:45:00 PM,05/27/2014 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10011.0,64 WEST   15 STREET,WEST   15 STREET,5 AVE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,Closed,05/27/2014 12:00:00 AM,05 MANHATTAN,MANHATTAN,40.73749790796828,-73.9950599886293
27759570,04/01/2014 12:08:00 AM,05/27/2014 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10469.0,3610 BRONXWOOD AVENUE,BRONXWOOD AVENUE,E 213 ST,E 214 ST,ADDRESS,BRONX,Closed,05/27/2014 12:00:00 AM,12 BRONX,BRONX,40.877980267604855,-73.8591236849467
27761505,04/01/2014 02:44:00 PM,04/04/2014 01:30:00 PM,Cloudy Or Milky Water (QB1),10465.0,2915 MILTON PLACE,MILTON PLACE,E TREMONT AVE,HOLLYWOOD AVE,ADDRESS,BRONX,Closed,04/04/2014 01:30:00 PM,10 BRONX,BRONX,40.8169503240314,-73.81538992157809
27767143,04/02/2014 03:56:00 PM,04/03/2014 09:23:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11211.0,55 HOPE STREET,HOPE STREET,HAVEMEYER ST,BQE WB ENTRANCE METROPOLITAN,ADDRESS,BROOKLYN,Closed,04/03/2014 09:23:00 AM,01 BROOKLYN,BROOKLYN,40.7131929392749,-73.9558013951166
27767955,04/02/2014 11:52:00 AM,04/02/2014 01:37:00 PM,"Taste/Odor, Musty/Stale (QA4)",10456.0,775 EAGLE AVENUE,EAGLE AVENUE,E 156 ST,E 158 ST,ADDRESS,BRONX,Closed,04/02/2014 01:37:00 PM,01 BRONX,BRONX,40.819730425545224,-73.90944885242678
27768074,04/02/2014 11:50:00 AM,05/27/2014 12:00:00 AM,Cloudy Or Milky Water (QB1),10456.0,775 EAGLE AVENUE,EAGLE AVENUE,E 156 ST,E 158 ST,ADDRESS,BRONX,Closed,05/27/2014 12:00:00 AM,01 BRONX,BRONX,40.819730425545224,-73.90944885242678
27773819,04/03/2014 09:09:00 PM,04/04/2014 09:37:00 AM,"Taste/Odor, Musty/Stale (QA4)",11366.0,73-39 192 STREET,192 STREET,71 CRES,75 AVE,ADDRESS,Fresh Meadows,Closed,04/04/2014 09:37:00 AM,08 QUEENS,QUEENS,40.73364601026236,-73.78022707471268
27779897,04/03/2014 10:50:00 PM,05/27/2014 12:00:00 AM,"Taste/Odor, Sewer (QA5)",10301.0,15 ELLICOTT PLACE,ELLICOTT PLACE,PROSPECT AVE,DEAD END,ADDRESS,STATEN ISLAND,Closed,05/27/2014 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.63852029110952,-74.09559824519937
27779980,04/03/2014 10:56:00 AM,04/04/2014 09:19:00 AM,"Taste/Odor, Sewer (QA5)",11004.0,260-08 81 AVENUE,81 AVENUE,260 ST,261 ST,ADDRESS,Glen Oaks,Closed,04/04/2014 09:19:00 AM,13 QUEENS,QUEENS,40.74300449019293,-73.71022166407312
27785134,04/04/2014 10:48:00 AM,04/07/2014 07:00:00 AM,Cloudy Or Milky Water (QB1),10465.0,2915 MILTON PLACE,MILTON PLACE,E TREMONT AVE,HOLLYWOOD AVE,ADDRESS,BRONX,Closed,04/07/2014 07:00:00 AM,10 BRONX,BRONX,40.8169503240314,-73.81538992157809
27786570,04/05/2014 10:35:00 PM,04/09/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11231.0,360 COURT STREET,COURT STREET,UNION ST,PRESIDENT ST,ADDRESS,BROOKLYN,Closed,04/09/2014 12:00:00 AM,06 BROOKLYN,BROOKLYN,40.68198237624557,-73.9960952677624
27787240,04/05/2014 01:55:00 PM,04/07/2014 09:17:00 AM,Cloudy Or Milky Water (QB1),11204.0,1415 WEST    9 STREET,WEST    9 STREET,BAY PKWY,AVENUE O,ADDRESS,BROOKLYN,Closed,04/07/2014 09:17:00 AM,11 BROOKLYN,BROOKLYN,40.61157477683597,-73.98326301650592
27799026,04/07/2014 02:31:00 PM,04/08/2014 09:05:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11357.0,142-26 13 AVENUE,13 AVENUE,142 ST,DEAD END,ADDRESS,Whitestone,Closed,04/08/2014 09:05:00 AM,07 QUEENS,QUEENS,40.787874401557566,-73.8271492272972
27799027,04/07/2014 09:49:00 AM,04/30/2014 08:21:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11228.0,1400 BENSON AVENUE,BENSON AVENUE,14 AVE,BAY 7 ST,ADDRESS,BROOKLYN,Closed,04/30/2014 08:21:00 AM,11 BROOKLYN,BROOKLYN,40.61096312789921,-74.01337649817596
27800142,04/07/2014 05:43:00 PM,04/08/2014 10:00:00 AM,unknown odor/taste in drinking water (QA6),10036.0,530 WEST   43 STREET,WEST   43 STREET,10 AVE,11 AVE,ADDRESS,NEW YORK,Closed,04/08/2014 10:00:00 AM,04 MANHATTAN,MANHATTAN,40.76089144483303,-73.99640468997964
27807901,04/08/2014 08:17:00 AM,04/21/2014 07:59:00 AM,"Taste/Odor, Sewer (QA5)",11234.0,4011 KINGS HIGHWAY,KINGS HIGHWAY,E 40 ST,E 41 ST,ADDRESS,BROOKLYN,Closed,04/21/2014 07:59:00 AM,18 BROOKLYN,BROOKLYN,40.624126140285284,-73.93520448454126
27813176,04/09/2014 11:36:00 AM,04/21/2014 07:59:00 AM,unknown odor/taste in drinking water (QA6),11103.0,30-94 STEINWAY STREET,STEINWAY STREET,30 AVE,31 AVE,ADDRESS,Astoria,Closed,04/21/2014 07:59:00 AM,01 QUEENS,QUEENS,40.76181929849905,-73.91669664896413
27813577,04/09/2014 12:41:00 PM,05/27/2014 12:00:00 AM,"Taste/Odor, Sewer (QA5)",10309.0,49 EL CAMINO LOOP,EL CAMINO LOOP,SANTA MONICA LN,MALIBU CT,ADDRESS,STATEN ISLAND,Closed,05/27/2014 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.53796007597175,-74.21318237691781
27817573,04/09/2014 11:36:00 PM,04/10/2014 11:05:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11216.0,1236 PACIFIC STREET,PACIFIC STREET,BEDFORD AVE,NOSTRAND AVE,ADDRESS,BROOKLYN,Closed,04/10/2014 11:05:00 AM,08 BROOKLYN,BROOKLYN,40.67770929012322,-73.95079919734158
27822535,04/10/2014 05:11:00 PM,04/18/2014 08:51:00 AM,Cloudy Or Milky Water (QB1),10314.0,41 ANDES PLACE,ANDES PLACE,LA GUARDIA AVE,TODT HILL RD,ADDRESS,STATEN ISLAND,Closed,04/18/2014 08:51:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.606029567818304,-74.11703034207402
27822637,04/10/2014 09:10:00 AM,04/11/2014 08:36:00 AM,"Taste/Odor, Chemical (QA2)",10454.0,525 EAST  138 STREET,EAST  138 STREET,BROOK AVE,ST ANN'S AVE,ADDRESS,BRONX,Closed,04/11/2014 08:36:00 AM,01 BRONX,BRONX,40.807314652529996,-73.91862284407053
27822753,04/10/2014 02:08:00 PM,04/11/2014 10:50:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11212.0,425 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,WILLMOHR ST,CHURCH AVE,ADDRESS,BROOKLYN,Closed,04/11/2014 10:50:00 AM,17 BROOKLYN,BROOKLYN,40.657498607087994,-73.91607004527413
27823508,04/10/2014 11:12:00 AM,05/27/2014 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10314.0,186 BURKE AVENUE,BURKE AVENUE,MILDRED AVE,DEAD END,ADDRESS,STATEN ISLAND,Closed,05/27/2014 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.5916836059349,-74.18508908751433
27824286,04/10/2014 01:42:00 PM,04/11/2014 09:22:00 AM,Cloudy Or Milky Water (QB1),11223.0,1720 OCEAN PARKWAY,OCEAN PARKWAY,QUENTIN RD,KINGS HWY,ADDRESS,BROOKLYN,Closed,04/11/2014 09:22:00 AM,15 BROOKLYN,BROOKLYN,40.606575774618655,-73.96715158202085
27824469,04/10/2014 01:36:00 PM,04/11/2014 10:39:00 AM,Cloudy Or Milky Water (QB1),11221.0,741 JEFFERSON AVENUE,JEFFERSON AVENUE,MALCOLM X BLVD,PATCHEN AVE,ADDRESS,BROOKLYN,Closed,04/11/2014 10:39:00 AM,03 BROOKLYN,BROOKLYN,40.685783624397615,-73.9283839137318
27825380,04/10/2014 09:59:00 AM,05/27/2014 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11422.0,259-23 147 DRIVE,147 DRIVE,259 ST,FRANCIS LEWIS BLVD,ADDRESS,Rosedale,Closed,05/27/2014 12:00:00 AM,13 QUEENS,QUEENS,40.65567217576896,-73.72869346451962
27332089,02/04/2014 02:18:00 PM,02/20/2014 09:54:00 AM,unknown odor/taste in drinking water (QA6),10465.0,3 PATRICIA LANE,PATRICIA LANE,LONGSTREET AVE,DEAD END,ADDRESS,BRONX,Closed,02/20/2014 09:54:00 AM,10 BRONX,BRONX,40.81902103507119,-73.80608093247903
27828821,04/11/2014 08:01:00 AM,04/14/2014 07:26:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11214.0,109 BAY   14 STREET,BAY   14 STREET,BENSON AVE,BATH AVE,ADDRESS,BROOKLYN,Closed,04/14/2014 07:26:00 AM,11 BROOKLYN,BROOKLYN,40.606791535307096,-74.00805997099042
27830285,04/11/2014 07:56:00 AM,04/14/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11228.0,1400 BENSON AVENUE,BENSON AVENUE,14 AVE,BAY 7 ST,ADDRESS,BROOKLYN,Closed,04/14/2014 12:00:00 AM,11 BROOKLYN,BROOKLYN,40.61096312789921,-74.01337649817596
27337407,02/05/2014 01:17:00 PM,02/25/2014 09:54:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10029.0,315 EAST  102 STREET,EAST  102 STREET,2 AVE,1 AVE,ADDRESS,NEW YORK,Closed,02/25/2014 09:54:00 AM,11 MANHATTAN,MANHATTAN,40.78783385200396,-73.94376623772379
27835640,04/12/2014 04:23:00 PM,04/14/2014 08:14:00 AM,unknown odor/taste in drinking water (QA6),10455.0,525 JACKSON AVENUE,JACKSON AVENUE,E 147 ST,E 149 ST,ADDRESS,BRONX,Closed,04/14/2014 08:14:00 AM,01 BRONX,BRONX,40.812541908846605,-73.90933219354666
27404225,02/11/2014 12:45:00 PM,02/27/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11221.0,998 BUSHWICK AVENUE,BUSHWICK AVENUE,MENAHAN ST,GROVE ST,ADDRESS,BROOKLYN,Closed,02/27/2014 12:00:00 AM,04 BROOKLYN,BROOKLYN,40.69187583941644,-73.92233729686373
27840788,04/13/2014 12:38:00 PM,05/27/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11691.0,1388 DICKENS STREET,DICKENS STREET,MOTT AVE,ENRIGHT RD,ADDRESS,Far Rockaway,Closed,05/27/2014 12:00:00 AM,14 QUEENS,QUEENS,40.60833693680416,-73.76028384426645
27081244,01/07/2014 10:38:00 AM,02/08/2014 12:00:00 AM,"No Sampling Required, Requested Information (QG2)",10457.0,1515 SELWYN AVENUE,SELWYN AVENUE,E 172 ST,E MT EDEN AVE,ADDRESS,BRONX,Closed,02/08/2014 12:00:00 AM,04 BRONX,BRONX,40.840837954747045,-73.910309187823
27081359,01/07/2014 03:05:00 PM,01/09/2014 08:02:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11213.0,203 ROCHESTER AVENUE,ROCHESTER AVENUE,PARK PL,STERLING PL,ADDRESS,BROOKLYN,Closed,01/09/2014 08:02:00 AM,08 BROOKLYN,BROOKLYN,40.671916803460064,-73.92803110016308
27107379,01/09/2014 01:49:00 PM,02/08/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11373.0,41-23 74 STREET,74 STREET,41 AVE,WOODSIDE AVE,ADDRESS,Elmhurst,Closed,02/08/2014 12:00:00 AM,04 QUEENS,QUEENS,40.74456629786657,-73.89097617571693
27110700,01/09/2014 03:03:00 PM,02/08/2014 12:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",10001.0,301 10 AVENUE,10 AVENUE,W 27 ST,W 28 ST,ADDRESS,NEW YORK,Closed,02/08/2014 12:00:00 AM,04 MANHATTAN,MANHATTAN,40.75043125539278,-74.00218355523812
27115005,01/09/2014 11:15:00 AM,01/29/2014 07:08:00 AM,"Taste/Odor, Sewer (QA5)",10312.0,71 AMANDA COURT,AMANDA COURT,BEND,DEAD END,ADDRESS,STATEN ISLAND,Closed,01/29/2014 07:08:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.56377745762071,-74.18488580207679
27117074,01/10/2014 10:33:00 AM,01/10/2014 11:15:00 AM,Cloudy Or Milky Water (QB1),10467.0,2244 BRONX PARK EAST,BRONX PARK EAST,REISS PL,THWAITES PL,ADDRESS,BRONX,Closed,01/10/2014 11:15:00 AM,11 BRONX,BRONX,40.858449085432405,-73.87093565311815
27119784,01/10/2014 01:52:00 PM,01/28/2014 08:52:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10027.0,2245 7 AVENUE,7 AVENUE,W 132 ST,W 133 ST,ADDRESS,NEW YORK,Closed,01/28/2014 08:52:00 AM,10 MANHATTAN,MANHATTAN,40.81347844630579,-73.945027043188
27119864,01/10/2014 11:17:00 AM,02/08/2014 12:00:00 AM,unknown odor/taste in drinking water (QA6),10301.0,16 BUTLER TERRACE,BUTLER TERRACE,BRIGHTON AVE,SUMNER PL,ADDRESS,STATEN ISLAND,Closed,02/08/2014 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.63650527107961,-74.08919639058337
27120544,01/10/2014 05:11:00 PM,01/13/2014 11:29:00 AM,Defective Water Sampling Station (QSS),11208.0,758 SHERIDAN AVENUE,SHERIDAN AVENUE,STANLEY AVE,WORTMAN AVE,ADDRESS,BROOKLYN,Closed,01/13/2014 11:29:00 AM,05 BROOKLYN,BROOKLYN,40.665433095451654,-73.86374310096106
27122530,01/10/2014 07:13:00 PM,01/16/2014 07:07:00 AM,"No Sampling Required, Requested Information (QG2)",10472.0,2055 POWELL AVENUE,POWELL AVENUE,PUGSLEY AVE,OLMSTEAD AVE,ADDRESS,BRONX,Closed,01/16/2014 07:07:00 AM,09 BRONX,BRONX,40.83061296221764,-73.85535387880593
27125405,01/11/2014 09:45:00 AM,01/23/2014 09:58:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10019.0,240 CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,7 AVE,COLUMBUS CIR,ADDRESS,NEW YORK,Closed,01/23/2014 09:58:00 AM,05 MANHATTAN,MANHATTAN,40.767309741046596,-73.98014085683354
27127255,01/11/2014 12:14:00 PM,01/13/2014 09:17:00 AM,"Clear Water With Organisms (Insects, Worms) (QE2)",11385.0,78-43 79 STREET,79 STREET,78 AVE,MYRTLE AVE,ADDRESS,Ridgewood,Closed,01/13/2014 09:17:00 AM,05 QUEENS,QUEENS,40.703832802287565,-73.87115926114217
27133390,01/12/2014 05:05:00 PM,02/08/2014 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11207.0,438 VERMONT STREET,VERMONT STREET,SUTTER AVE,BLAKE AVE,ADDRESS,BROOKLYN,Closed,02/08/2014 12:00:00 AM,05 BROOKLYN,BROOKLYN,40.66879079504904,-73.89310068180833
27136559,01/13/2014 07:28:00 PM,01/14/2014 08:15:00 AM,"Taste/Odor, Chlorine (QA1)",10024.0,353 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 76 ST,W 77 ST,ADDRESS,NEW YORK,Closed,01/14/2014 08:15:00 AM,07 MANHATTAN,MANHATTAN,40.781697522234616,-73.9793746706035
27139036,01/13/2014 11:37:00 AM,01/16/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11377.0,41-46 70 STREET,70 STREET,BKLYN QNS EXIT NB EXPY,WOODSIDE AVE,ADDRESS,Woodside,Closed,01/16/2014 12:00:00 AM,02 QUEENS,QUEENS,40.743403390232686,-73.89486115201727
27139773,01/13/2014 02:06:00 PM,02/08/2014 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10016.0,493 2 AVENUE,2 AVENUE,E 27 ST,E 28 ST,ADDRESS,NEW YORK,Closed,02/08/2014 12:00:00 AM,06 MANHATTAN,MANHATTAN,40.740784275978534,-73.97880273311988
27140859,01/13/2014 09:10:00 AM,01/14/2014 10:30:00 AM,Defective Water Sampling Station (QSS),11210.0,2425 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,Closed,01/14/2014 10:30:00 AM,18 BROOKLYN,BROOKLYN,40.62556204981522,-73.9466336026679
27140945,01/13/2014 03:40:00 PM,01/14/2014 07:09:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10039.0,265 WEST  146 STREET,WEST  146 STREET,7 AVE,8 AVE,ADDRESS,NEW YORK,Closed,01/14/2014 07:09:00 AM,10 MANHATTAN,MANHATTAN,40.823057932038886,-73.94034013627534
27146039,01/14/2014 07:08:00 PM,01/27/2014 09:03:00 AM,"Taste/Odor, Musty/Stale (QA4)",10462.0,34 METROPOLITAN OVAL,METROPOLITAN OVAL,UNIONPORT RD,METROPOLITAN AVE,ADDRESS,BRONX,Closed,01/27/2014 09:03:00 AM,09 BRONX,BRONX,40.83774608859244,-73.85947992667589
27146101,01/14/2014 05:21:00 PM,04/19/2014 12:00:00 AM,"Clear Water With Organisms (Insects, Worms) (QE2)",10308.0,594 ARMSTRONG AVENUE,ARMSTRONG AVENUE,WILSON AVE,LAMOKA AVE,ADDRESS,STATEN ISLAND,Closed,04/19/2014 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.548924111217325,-74.16007037422463
27148322,01/14/2014 10:48:00 AM,03/19/2014 12:00:00 AM,unknown odor/taste in drinking water (QA6),10466.0,763 EAST  227 STREET,EAST  227 STREET,WHITE PLAINS RD,BARNES AVE,ADDRESS,BRONX,Closed,03/19/2014 12:00:00 AM,12 BRONX,BRONX,40.888685897728614,-73.8579725896702
27149086,01/14/2014 10:04:00 AM,01/16/2014 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11203.0,5431 KINGS HIGHWAY,KINGS HIGHWAY,WHITTY LN,JODIE CT,ADDRESS,BROOKLYN,Closed,01/16/2014 12:00:00 AM,17 BROOKLYN,BROOKLYN,40.641456345731136,-73.92549480859408
27154114,01/15/2014 02:55:00 PM,01/16/2014 08:19:00 AM,"Taste/Odor, Chemical (QA2)",10025.0,777 WEST END AVENUE,WEST END AVENUE,WEST END AVE,RIVERSIDE DR,ADDRESS,NEW YORK,Closed,01/16/2014 08:19:00 AM,07 MANHATTAN,MANHATTAN,40.79660823944983,-73.97260536319443
27154164,01/15/2014 02:36:00 PM,04/19/2014 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11691.0,135 BEACH    3 STREET,BEACH    3 STREET,DEAD END,SEAGIRT AVE,ADDRESS,Far Rockaway,Closed,04/19/2014 12:00:00 AM,14 QUEENS,QUEENS,40.59549380708714,-73.73879343351143
27155137,01/15/2014 07:16:00 PM,01/27/2014 09:04:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10009.0,225 EAST    4 STREET,EAST    4 STREET,AVENUE A,AVENUE B,ADDRESS,NEW YORK,Closed,01/27/2014 09:04:00 AM,03 MANHATTAN,MANHATTAN,40.7236138290304,-73.98328538737378
